medianIncome,medianHouseValue
7.9294,280.3
2.1908,48.1
2.625,206.3
3.7896,98.1
3.9018,91.5
1.75,95.8
5.0473,184.8
1.6036,137.5
1.705,350
3.7632,307
2.2206,59.2
1.6827,78.7
3.1696,156.3
4.3429,214.3
2.3882,49.2
3.2222,184.8
1.2656,500
3.9777,409.8
2.52,131.9
2.3762,98.5
6.0791,316.5
3.7261,83.9
5.3889,234.9
6.1814,453.6
2.2937,72.3
3.5341,182.1
1.2545,45.5
3.6964,262.5
2.0125,143
3.0192,142.3
3.4009,182.4
5.1991,369.4
3.2955,88.6
4.1875,217.6
2.2583,78.8
3.5404,91.6
2.1071,136.7
6.3298,247.1
1.4318,59.6
3.4167,196.9
8.0755,500.001
5.7128,366.2
0.9298,100
3.375,228
5.2887,264.5
4.0517,162.2
6.3824,500.001
3.2469,206.9
3.9355,227.8
2.1125,84
7.1736,262.1
6.3215,138.2
1.625,275
1.4889,77.6
4.5278,374.3
4.4356,111.3
3.1607,200.6
2.7188,48.1
4.056,339.1
3.65,119.4
3.1439,103.1
3.6667,173.1
3.0809,143.6
1.9485,155.4
4.7308,353.4
6.1309,411.6
4.0417,114.5
2.9306,360.3
5.8722,204.8
3.2396,101.9
4.275,256.8
4.4934,185.6
4.8182,146.9
6.1388,302.4
5.121,287.6
1.8191,92.7
1.5982,140
0.4999,90.6
3.7156,175.2
2.5739,239.2
1.8641,50.8
4.4663,183.9
4.6861,187.9
2.875,192.4
4.8051,174.3
1.5625,87.5
3.3393,107.2
4.5594,204.2
4.4213,182.7
1.2794,50.7
3.6654,184.5
5.5942,186.9
1.756,86.4
2.5938,115.4
5.3344,217.5
1.4455,54.1
4.2254,320.9
3.1875,154.2
2.8403,225.6
3.9613,182.3
2.6087,96
5.8083,321.8
4.975,206.3
2.2827,70
2.6719,161.2
2.3382,59.6
2.0227,55
2.8472,218.8
2.6765,47.6
2.6442,156.3
5.3416,213
3.0278,77.4
5.5221,394.9
3.4583,239.9
4.3036,261.8
2.6587,57.4
0.536,14.999
3.875,137.5
7.7042,500.001
1.6944,111.8
3.2708,131
4.2009,238
2.5575,100.2
3.8026,149.7
3.8,169.5
2.4283,143.1
5.8692,490.4
4.5625,500
5.7759,240
4.6667,223.3
2.7634,86.9
1.5735,110
4.375,115
6.9081,368.7
4.7188,335.3
10.7397,500.001
3.2823,228.5
4.8953,289.5
2.7639,112.5
2.1424,125
2.6133,103.1
1.2826,145.5
2.395,80.3
3.6895,239.3
3.16,143.8
4.0729,212.3
4.2386,192.3
3.5189,141.3
1.7574,51.7
7.5196,380.9
4.3833,115.2
3.6128,225
5.5435,136
3.1208,82.7
2.515,110.8
4.2262,228.5
5.5427,162.1
3.0294,135.7
1.9125,238
2.8097,158.3
2.0185,141.7
9.7912,500.001
2.5192,110.4
4.7926,454.4
3.2024,180.4
2.5457,80.7
6.0497,177.5
2.1453,162.1
5.6409,197.7
3.9674,268.8
4.9743,193.5
3.1917,112.8
3.1442,130.3
2.0259,168.8
1.7372,51
4.0642,272.5
2.9063,77.8
3.3229,226.6
2.6125,79.9
3.9861,168.1
7.3672,500.001
3.5744,197.8
1.1471,32.9
3.9519,98.9
4.2188,94.2
4.4491,133.9
6.1493,257.8
3.0313,219.1
3.05,121.6
3.4598,74.6
7.6012,310.8
5.7528,431.4
4.1016,170.5
4.1325,172.8
6.1536,366
1.625,50.8
1.8993,78.4
1.2887,212.5
3.375,500.001
4.6765,198.4
3.1576,225
4.6005,231.6
2.85,187.5
3.125,111.8
5.5191,245.8
2.7891,73.5
4.015,186.7
3.2656,90.6
3.0536,73.1
3.4792,180.8
3.59,230.6
3.7011,99.5
1.5909,50.1
4.6161,236.5
2.2969,62
2.9974,178.8
3.6107,141.3
2.6205,221.1
5.5592,229.9
2.1875,137.5
4.9489,247.1
3.8125,325
3.4872,141.4
1.625,79.4
3.0345,152.1
4.7208,173.5
5.3245,250
2.811,142.1
2.9167,161.7
0.8991,78.9
2.6705,91.9
5.4591,495.5
3.055,105.4
4.7625,281.3
4.6583,207.3
1.8616,70.5
5.1261,158.8
11.9993,500.001
3.5511,159.1
2.32,117.5
3.8661,168.1
3.4038,107.8
4.3826,146.6
6.776,278.1
4.0648,258.8
3.712,139
7.6659,426.9
4.8311,176
9.08,500.001
5.0445,196.2
8.1513,500.001
1.3844,177.5
1.7969,37.5
1.8152,94.3
3.3689,83.4
5.7083,329.5
3.625,108.3
3.4764,137.5
1.5208,69.5
5.4622,227
3.5341,500.001
5.2016,243
4.5817,500.001
1.0217,81.3
3.1875,129.2
3.625,121.8
6.2296,291.7
4.0132,141.2
2.4911,145.9
3.2941,98.3
3.8273,334.9
2.0885,142.8
3.2059,350
7.0879,338.8
2.9306,46.3
3.0515,95.2
2.3594,66
6.1551,291.8
4.3173,278.3
3.9914,120.5
1.8975,60.9
2.2723,78.8
5.5798,338.2
3.0893,173.4
2.1023,103.7
5.1545,418.4
2.075,151.1
2.9457,116.5
2.1542,253.9
3.4432,67.5
2.3605,141.8
3.4559,123.1
2.7437,120.2
2.4113,214.2
4.0357,162.5
4.8811,212.2
4.2125,148.3
3.8156,150.7
2.1071,93.8
4.1597,95.9
5.6293,197.6
2.1518,53
2.976,405.1
3.1086,105.8
3.1406,417.6
4.0542,168.4
1.4091,105.6
3.942,143.3
7.9234,500.001
6.8634,276.5
10.7237,500.001
1.2273,87.5
3.6333,202.5
4.1776,265.3
3.1477,500.001
5.5321,500.001
2.8964,104.3
2.9861,208.2
5.956,366.1
2.7388,111.6
4.8711,286.6
3.875,372
3.2642,89.6
5.0877,209.3
3.0972,150
3.1576,333.3
4.5568,127.2
3.3897,222.7
3.2386,149.6
1.6351,59.6
10.3893,500.001
3.125,233.3
5.1242,372.9
2.75,239.7
4.5375,350
3.2031,129.2
3.865,88.4
3.369,190.9
5.0234,257.6
3.4213,84.5
4.0985,173.1
3.8864,281.3
4.3533,168.4
1.7279,52.3
5.2276,434.5
2.3277,183.7
1.5536,58.3
6.0712,271.8
6.6368,500.001
9.8589,500.001
5.3847,329.2
5.0077,185
1.676,208.8
1.5464,54.1
1.2101,49.1
2.0968,162.5
4.6312,184.8
4.0167,189.6
2.995,124.3
2.2215,72.2
2.8424,226.4
1.6343,71
1.69,65.9
4.1656,313.1
10.7058,500.001
3.2875,111.3
3.5982,96.6
2.8393,57
3.07,142.6
5.3638,206.3
4.3482,95.2
5.6431,341.3
3.6512,168.5
3.3304,154.9
4.1121,229.2
4.7703,331
2.0625,134.4
2.1715,131.1
2.375,155
2.1389,260
3.7045,128.1
5.6932,338.7
3.2619,309.6
1.5625,46.7
2.8261,154.5
3.2656,83.5
2.1135,152.5
3.5938,243.5
3.3667,115.2
3.7083,252.4
4.9801,241.5
3.5603,210
4.0516,121.2
3.125,172.7
2.1,14.999
5.2868,347.6
2.9054,155.2
4.3056,228.6
2.7206,162.1
5.8408,500
3.8625,232.3
3.5083,280.9
1.8857,55.5
2.2411,93
2.4886,160.7
3.2444,118.4
3.111,247.6
1.6509,46.2
1.5739,73.5
4.1125,216.7
5.5983,233.3
6.7613,352.7
3.2875,275
1.9132,154.6
3.535,210.3
3.0357,175
3.6988,266.6
3.6667,123.1
6.4949,417.8
5.3468,279.9
1.6116,70.5
5.3701,251.4
3.0903,91.9
3.0404,262.8
8.4355,467.6
1.516,56.7
2.754,179.8
3.625,500
3.4063,109.4
3.0278,96.8
4.8036,297.8
3.6169,257
2.3314,121.6
4.542,195.3
2.3068,157.8
2.2559,166.8
2.0595,61.3
3.8158,248.7
3.5484,238
4.1518,91.8
2.4605,196
5.0118,165.3
4.0693,146.4
2.8701,191.1
4.6477,150.4
1.9028,217.9
3.525,153
3.3966,243.2
9.042,500.001
3.5174,268
2.3611,167
3.0441,193.8
4.1917,84
3.6705,286.5
2.9402,56.2
5.2384,177.4
2.5625,129.4
2.625,212.5
7.8287,369.2
2.558,121.6
5.2088,240.9
3.725,112.2
4.0208,52.5
2.875,61.5
1.4279,73
3.375,275.7
2.5938,275
3.1471,102.8
7.9739,368.7
1.9719,134.2
8.4284,378.3
5.7068,256.7
2.8818,167.2
2.0658,92.5
3.2373,183.1
9.4667,500.001
1.9311,138.1
6.8879,500.001
3.375,144.3
3.2699,100
6.0102,235.6
3.5089,305.8
5.749,238
6.5437,268.2
3.0833,81.3
4.3571,199.8
4.6375,178.2
2.2054,121.5
3.8365,250.9
2.505,95
2.3696,166.8
1.9631,181.3
3.756,183.3
2.4618,101.3
1.7824,110.2
3.0773,112.5
3.0833,256.3
2.9107,95.3
3.2964,265
4.375,185.5
6.3249,262.1
3.7031,167.1
3.8426,344.4
2.71,97.8
1.8571,98.7
4.1445,176.4
4.6779,131.3
1.5987,59.4
4.5032,168.9
3.2738,78.7
2.0221,95.8
3.1133,180.6
6.3923,348.3
7.8164,500.001
3.6528,100
2.6563,184.1
2.5947,177.3
8.2953,350.5
3.4919,271.8
10.157,477.1
8.9083,500.001
5.7059,287.2
2.0817,113.3
2.8289,117.5
1.2852,150
3.3239,350
3.6667,218.8
3.0043,122.1
2.2721,52.6
5.021,252.2
5.2713,244.4
1.8167,79.5
5.7306,269.7
4.4583,108.3
5.551,266.9
1.3929,193.8
3.5777,245.6
3.201,287.5
7.0842,500.001
4.8984,151.5
4.8,196.9
4.2454,236.8
2.9479,83.3
0.8252,42.5
2.2401,212.5
3.6033,132.6
2.2899,159
4.2312,272.6
3.9107,129.8
6.0302,273.1
2.7148,166.8
2.125,137.5
7.5372,432.6
3.3333,237.9
3.3438,173.6
2.9,125
4.625,219
1.7865,88
2.6667,325.9
4.0391,337.5
1.675,112.5
2.535,174
5.9915,153.2
1.5479,82
2.16,259.1
5.5218,254.4
4.2614,267.1
2.6014,150.3
3.7366,121.8
3.0114,157.5
4.8542,167.4
1.4688,53.8
3.7361,201.4
4.7891,230.6
6.6238,326.7
2.293,71.7
3.6923,159.7
5.0457,395.1
1.4934,48.3
5.0462,227.7
3.6477,117.4
5.5357,167.7
5.9263,251.8
3.6875,157.3
7.5755,402.3
6.3017,350
3.7846,145.5
4.1098,108.2
2.93,183.3
5.3912,235.3
3.2708,162.5
3.1406,163.1
3.1992,303.8
3.4777,144.5
3.3715,143.9
3.4265,85
2.2444,500
2.3774,74.3
4.8508,215.9
2.6591,180.5
2.7712,160.9
4.8611,240
2.2794,108.9
2.4861,86.3
3,246.7
1.7417,110.4
6.6204,296.1
3.2705,113.2
4.9844,249.1
3.25,159.2
4.1667,227.1
3.3639,168.8
3.2798,141.2
2.5872,130.6
2.3506,136.1
6.822,500.001
15.0001,500.001
2.4567,140
0.9518,91.4
2.7846,91.2
2.5938,285
6.4678,249.3
3.7857,227
1.9779,114.2
2.6716,227.1
3.4236,376.8
3.4083,71.8
2.0284,161.8
2.655,86.3
8.2883,500.001
3.9,275.7
3.1912,146.4
3.0846,76.1
5.8399,220.6
5.6177,183.8
4.0068,249.5
8.7394,500.001
2.7411,227.1
3.6509,173.2
4.9125,452.6
2.837,111.2
1.8839,46.3
5.6949,235.3
4.3889,380.4
3.0658,65
2.6726,70.4
3.7333,121.4
2.7173,300
2.0161,118.8
4.6094,201
4.8894,191.7
4.0625,136.8
2.6055,78
2.5263,130.4
5.6403,233
4.4375,193.5
3.3824,115.5
3,122.6
4.615,174
2.7006,166.3
8.7974,360.6
4.8571,201.1
4.1458,248.5
4.75,185.6
3.2833,124.7
6.9508,361.2
2.1607,67
0.9407,43.6
3.0324,55.6
2.101,56.7
2.0057,198.2
3.5857,165.2
3.5867,182.1
3.1625,130.3
2.1875,76.4
2.3043,177.5
2.2875,132.4
5.7601,281.1
2.4583,62.1
3.6719,161.3
5.0294,280.2
2.2083,97.3
2.096,187.5
3.1546,261.2
5.726,287.8
2.0956,154.7
6.6321,481.5
3.0691,130.4
2.2262,225
4.0129,342.4
3.0299,73.2
3.3036,183.9
2.1597,116.1
6.5954,346.2
5.4508,190
3.93,390
2.2375,102.9
4.9792,170.4
4.1563,94
2.6352,92.2
4.149,443.6
3.6375,178.6
2.6051,155.5
3.4551,121.4
2.2437,54.2
4.5,260.9
3.1773,186.5
7.2589,320.4
2.7273,269.7
3.7721,337.5
2.7708,148.2
5.3244,271.9
3.4167,187.2
3.0069,325
5.24,486.4
2.1898,141.7
2.6944,158.3
4.625,228.6
2.7118,281.7
4.2578,144.1
1.5652,123.1
4.4271,205.1
4.4688,182.5
3.2049,267.4
2.401,58.4
3.0687,200
3.1682,202.7
6.4232,229.2
2.7644,97.3
2.925,94.3
3.6591,183.8
4.3862,184.8
3.5436,100.2
5.7764,290.5
4.7062,357
11.0124,500.001
5.2321,500.001
5.1999,500.001
5.3664,268.3
4.6705,269.8
1.7031,195
6.0198,289.6
4.53,193.5
2.7379,181.5
2.6842,89.1
2.55,271.4
3.4821,170.6
5.7664,267.5
4.0873,146.9
3.851,183.5
4.2083,147.3
3.7222,237
4.6111,139.3
4.5878,291
3.8796,175.5
3.5938,209.9
2.2422,168.2
2.8344,164.4
4.9429,254.8
1.7589,118.3
7.9283,348.1
3.0943,97.1
3.2841,167
3.3846,162.5
15.0001,500.001
4.1369,316.9
5.8798,270.5
3.65,239.9
3.9219,159.5
2.8167,183.5
4.8214,186
4.6681,320.7
4.1458,162.5
3.5462,156.8
6.4092,334.9
4.0039,226.5
2.5185,138.8
5.0814,446.8
3.0833,103.3
5.5376,212.5
5.2949,500.001
2.0391,70.4
4.8036,188.3
3.8355,111.7
5.2801,212.3
2.2743,106.4
2.5687,249.2
2.8777,207.9
2.2596,137.5
6.5322,394
1.2375,50
4.7404,295.8
2.1991,67.2
1.7297,67.5
3.2833,233.3
2.6902,71.5
2.1979,114.1
3.0341,89.1
4.1926,244.5
4.1964,258.1
5.0497,500.001
12.9758,500.001
5.7051,326
2.1029,109.4
5.5882,194.3
3.4539,125
2.7275,500.001
7.7643,474.7
2.0329,225.8
5.0253,106.2
4.1855,162.1
4.0313,126
3.05,121.3
2.63,143.8
2.7628,167.8
1.7734,107.3
3.0856,151.6
3.2411,250
3.2222,139.6
5.3099,500.001
5.3946,71.8
2.6038,155.6
2.6607,175
2.2672,91.1
2.4886,137.5
1.4821,143.3
3.7364,190.4
3.3333,254.7
1.7344,146.9
3.4231,83.3
4.2414,121.4
3.1042,165
2.5714,500.001
3.8281,163.5
3.6354,256.3
4.1387,157.7
9.8892,500.001
4.1576,211.8
2.5556,175
7.6771,500.001
4.5417,194.4
2.1,171.6
7.5619,302
2.2097,258.3
2.8893,185.4
5.5,188.2
7.9767,500.001
3.1738,97.6
7.2147,303.9
3.3155,231
1.4923,44.4
3.2622,208.6
3.1736,122.2
5.2101,334
3.8421,174
7.7517,500.001
3.5486,332.1
4.0909,190.8
2,87.5
4.5833,308.8
4.0833,137.5
2.7473,70.8
3.3929,113
5.4675,261.1
5.0603,185.7
1.4891,67.3
4,171
2.9,208.3
1.7981,166
4.1518,230.7
3.175,118.5
4.4958,192.6
2.4708,119.4
1.7981,73.3
4.4453,255.4
5.8703,500.001
1.735,61.2
3.2674,129.1
1.4583,53
2.0625,155
2.6635,113.6
6.3066,346.1
3.8906,128.7
2.5694,92.4
5.3886,331.9
4.2287,500.001
3.3036,141
6.7805,392.9
8.1871,500.001
3.8672,216.7
2.5592,70.3
4.9643,236.1
1.65,66
5.4038,222.1
1.7616,84.1
2.4219,90.6
1.4719,88.6
2.619,134.7
2.7048,153
0.8288,181.3
3.9041,320.4
5.7524,393.6
3.3942,72.1
1.9923,250
2.2717,75.9
3.7222,187.5
5.0407,314.9
2.8077,140.3
1.9766,162.5
6.6087,416.5
1.7171,181.3
4.0167,193.2
3.55,214.6
3.7727,159.7
2.9392,230.3
1.6103,50.9
3.25,99.6
4.2109,450
2.8438,157.6
3.5,107.1
1.9074,68.5
2.2844,170.5
2.1187,239.3
2.7372,210.2
7.7317,396
3.6691,137.5
3.4784,152.2
2.7574,125
4.1406,219.5
2.8333,155.7
1.825,106.6
1.3096,116.3
4.5743,382.2
8.847,388.7
5.4602,231.6
3.055,172
3.962,345.8
3.5288,221
4.225,224.7
5.0838,248.2
7.8924,500.001
1.7225,180
3.5861,500.001
2.9405,289.5
1.9125,57.9
3.9271,147.1
4.125,112.5
2.5141,67.4
3.2077,93.3
3.7303,162.7
3.1078,346.7
6.1599,341.2
3.6995,260.1
2.4964,88.8
2.965,155.7
2.7125,150
5.1282,262.5
3.5,275.7
6.868,337.3
9.3198,500.001
2.2583,192.5
2.6932,94.9
2.4599,181.6
3.8304,175.9
5.375,215.7
3.2593,80.8
7.0808,341.2
3.875,174
6.0199,500
3.0125,184.4
3.7014,179.6
2.1905,61.8
5.1708,158.5
4.8906,181.8
2.3542,97.9
2.6016,222.4
7.4141,236.5
5.04,253.7
4.4125,144.6
3.8333,93.8
6.1642,277.8
5.1098,162.3
6.4522,500.001
2.1985,95.3
1.3365,225
2.6087,96.2
3.8068,275
3.3268,322.8
3.0956,500.001
3.48,191.4
6.2712,267.7
2.3571,340.6
2.1845,112.5
3.6034,150
4.3636,201.8
4.0739,115.4
5.3209,185
4.4107,223.5
2.6058,92.2
4.4261,304.7
1.6964,175
6.5413,332
3.8214,273.6
4.7788,276
3.6619,232.4
1.933,140.6
3.125,168.6
1.7227,105
1.8429,58.3
2.0227,53.3
4.0792,165.1
5.5647,268.7
1.3527,60
4.0764,325
2.2202,65.2
2.8347,115.8
5.6529,196
4.2386,157.2
3.9464,186.9
3.4868,208.4
1.625,237.5
5.1755,294.8
3.1786,117.8
5.388,225
2.7045,190.6
5.3785,150.6
1.9063,200
1.7292,52
1.7292,81.3
4.2589,152.2
4.125,171.9
3.5547,194.7
6.3721,241.5
2.0801,131.9
4.1974,179.3
6.207,457.4
2.5012,197.5
6.0176,352.7
2.6759,120.6
4.3451,177.8
2.5382,103.6
3.4808,206.9
4.7105,500.001
3.3156,186.3
1.6987,412.5
3.1326,119.8
4.2083,125
1.4583,84.2
3.7188,134.5
3.8571,90.1
4.075,228.8
2.0436,82.3
15.0001,500.001
3.7321,223.7
5.0634,264.2
5.1806,266.4
5.1155,200.9
2.8679,243.3
4.1483,181.2
6.6188,380
3.5054,146.8
1.787,51.6
4.1053,171.4
6.3528,274.5
2.2661,61.8
1.7969,72.8
1.5917,89.4
3.7282,287.5
4.0455,197.2
3.5057,205.1
3.15,86.9
1.2542,76
5.0222,500.001
3.0917,128.1
3.3095,81.3
7.105,273.9
4.8519,225.8
4.2222,375
3.35,147.6
7.7382,500.001
2.1856,120.5
5.1718,429.1
1.4397,51.7
4.2188,176.3
1.9386,67.5
3.5052,391.2
2.8355,245.4
5.6139,279.5
4.5893,290.1
3.3462,67.6
5.1695,220.8
4.6207,304.1
3.5859,199.7
6.7837,264.3
7.333,337.2
2.9576,92.2
6.2787,250
4.0536,277.2
1.5561,68
4.6864,193.8
4.2062,161.3
5.6485,129.5
1.6875,87.5
5.3913,248.9
2.8657,119.6
4.8624,192.4
6.9014,439
9.3694,500.001
7.7589,342.9
2.4069,215
8.0595,485
4.5417,238.9
3.6875,169.5
1.852,101.5
3.2768,96.1
1.689,102.6
2.0244,118.5
3.8201,136.2
5.8914,237.6
9.1373,500.001
3.7153,229.8
4.2061,213.1
4.675,225.4
4.8966,362.1
2.75,168.8
5.2134,97.4
3.6572,213.2
1.7679,142.8
2.025,215.6
2.1875,64.3
1.8849,90.8
2.4864,140.4
1.5781,119.3
4.5333,234.2
4.537,345.9
3.5,162.4
3.5909,331.2
7.8864,357.3
2.478,185.6
4.744,148.1
3.9922,129.8
4.4565,159
5.1104,278.1
9.532,483.3
4.375,166.7
1.9107,79.2
4.849,275
1.2098,88.4
3.744,450
7.457,392.7
2.2946,101
3.2369,167.8
5.7789,227.7
4.4038,229.1
2.087,82.4
8.2934,500.001
2.4107,70.1
3.2197,67.5
2.4929,158.5
3.2708,325
3.3182,133.3
8.5608,500.001
5.8543,500.001
2.46,93
4.1842,364
5.4791,285.9
2.2417,151.9
3.1,162.1
0.9338,112.5
2.4207,213.5
6.2427,288.7
3.1563,330
1.5613,72.5
5.0779,333.9
10.5981,460.1
8.2653,374
7.0318,500.001
5.3678,231.7
3.4191,137.5
2.1771,39.2
4.9583,445.7
2.983,202.7
15.0001,500.001
3.6731,167
2.875,161.2
4.0625,225.9
3.875,226.9
1.6875,113.5
3.24,264.6
3.3173,218.4
2.6763,191.1
3.2011,162.5
2.5562,371.4
2.1378,180.4
4.7266,191.1
4.1042,124.4
5.7143,382.4
8.0257,500.001
3.2159,92.8
1.9167,70.4
6.4789,287.8
2.0672,283.3
2.7159,68
4.2471,162.1
3.9837,246
2.8594,189.6
2.593,192
3.3281,122.2
2.3917,78.6
5.9158,343.1
3.9673,477.3
10.9201,500.001
4.6071,239.9
2.2643,350
2.625,65.4
3.4934,209.9
1.8472,137
3.6196,170.7
2.15,97.2
2.0833,95.5
2.7143,138.1
4.0234,111.9
3.3491,181.8
2.5391,108.6
2.5893,88.9
3.6181,213.8
3.3987,99.5
2.7121,165.5
7.916,330.6
1.7935,74.5
4.3235,116.9
3.7043,150.8
3.5506,187.5
6.1968,344.7
2.1153,112.5
2.6667,325
3.4375,156.7
5.791,239.4
5.6876,246.5
1.8977,100
3.8906,141
6.221,420.3
2.7734,141.1
2.9388,139.2
4.8831,154.4
2.5223,66.2
1.6806,141.7
3.4583,421.9
9.5561,411.8
2.6042,287.5
2.6823,142.5
3.6863,263.8
6.4891,278.1
1.625,88.3
15.0001,500.001
6.4218,275
2.8089,120.6
2.4511,72.5
3.5109,166
3.1667,81.9
2.4267,151.5
4.1365,470.8
1.0955,62.7
4.3214,131.7
2.5029,159.7
2.3929,184.4
1.9893,112.5
4.9318,258.1
2.2161,76.9
4.0231,353.9
3.5039,89.9
5.9619,335.9
2.5885,136.2
5.8661,404.5
3.1755,81.7
3.1389,101.8
3.2112,349.3
0.7075,78.8
0.8571,25
4.5163,183.8
1.7542,287.5
2.7474,233.1
4.6364,456.3
3.5192,113.3
1.3177,74.3
4.4196,121
1.7143,113.3
5.485,406.3
4.7171,237.9
3.2845,227.6
3.0481,92.5
7.3081,464.6
3,109.4
3.2234,82
2.9018,119.4
3.0977,264
2.5234,63.5
6.712,240.2
1.9928,125.4
2.3305,162.5
4.0703,147.1
2.6667,122
3.1111,72.4
5.0227,162.3
3.4732,246.2
3.7344,111.4
5.0505,380.4
0.8691,136.5
2.6014,320.6
4.4038,259.4
3.8571,143.8
2.2419,93.2
5.4847,296
4.505,230.4
6.629,352.4
1.8472,149.1
2.1522,159.4
4.3182,357.1
4.1818,339.7
6.4788,199.4
7.2731,450.4
4.5402,182.1
5.844,273.9
3.8372,156.4
3.8177,107.2
4.2891,120.1
1.645,68.7
2.9417,178
5.0917,134.1
3.1912,220.8
4.3162,136.4
1.9657,63
1.995,146.9
1.6027,97.3
2.4167,181.3
4.2135,161.4
1.6213,69.5
5.5709,244.8
3.2857,130.1
1.3565,225
2.7983,112.5
1.9049,222.2
5.246,161.4
4.5,166.6
10.49,500.001
2.0685,130
6.8099,328.2
2.105,316.7
7.6107,500.001
3.3542,153.8
3.7,179
2.1579,450
2.2132,138.5
2.5969,92.8
3.1806,107.2
2.767,143
2.0077,118.3
1.6172,56.3
1.8417,84.7
7.3588,327.5
4.75,251.1
4.7875,363.8
4.027,290
10.1854,426
5.93,384.6
2.625,67.5
2.5962,124.1
3.691,154.4
1.6318,117.7
3.7562,321.2
4.023,208.4
3.9728,190.9
6.5847,358.8
3.3625,100
1.4464,79.2
2.1013,100.7
5.1129,251.3
6.5308,287.8
7.4185,500.001
5.131,148.3
1.3333,310
2.4079,111.4
3.9375,187.5
1.3403,110.8
6.7418,302.5
8.1782,500.001
2.0694,81.2
5.6825,264.6
3.2984,369.4
4.1731,352.1
5.6437,312
3.2333,436.4
3.4482,162.5
3.875,162.1
6.2079,307.3
2.4952,53.9
1.7813,57.9
2.3981,183.3
1.965,65.4
3.3882,471.4
4.9821,244.8
3.7286,132
6.6264,359.1
8.2954,500.001
2.7436,201.7
4.6354,202.9
5.8758,500.001
5.98,245
4.381,238.7
6.0609,264.9
2.8194,165
2.881,79.8
4.1667,214.6
3.1927,252.6
2.8864,172.5
2.9375,174
2.1154,117.2
3.2404,93.6
2.9167,102.7
3.6583,183.2
4.5913,244.6
2.75,90.6
15.0001,500.001
1.8299,57.8
5.0947,267.5
4.0529,106.2
4.2099,138.7
1.9583,88.6
3.33,127.9
2.9194,162
4.625,386.4
3.8542,198.5
2.9821,90.4
4.5673,190.4
2.8523,87.5
1.9375,87
7.7499,334.8
2.2337,64.5
3.9227,157.2
2.5335,110.1
3.275,156.5
3.9,138.6
3.3389,157.9
3.1823,218.3
2.6535,177.2
3.1306,214
1.6981,49.4
5.2729,322.9
4.6953,241.7
2.1157,156.9
3.38,285.4
3.929,143.1
6.7559,312
2.2222,81.3
1.1687,70.8
6.1576,248.7
2.4167,73.9
3.6949,115.8
2.824,167.9
2.4375,190.4
4.3971,205.7
1.7109,175
2.6531,108.3
2.16,56.8
2.4932,167.7
4.5167,319
6.0663,372.6
4.2972,405.9
1.6071,55
2.875,237.5
2.8594,205.9
2.625,137.5
7.0844,325
2.3906,81.8
10.1447,500.001
2.875,280.6
9.0376,239.1
3.1364,123.5
4.0775,164.5
3.3438,201.3
0.7403,68.6
2.5655,116.4
2.25,136.3
3.25,179.2
4.4615,168.3
5.399,358.5
3.7734,63.8
1.9191,54.4
6.0487,197.7
2.9509,114.8
2.3417,425
1.3594,158.3
5.4889,232.3
6.0767,216.4
2.875,213.5
5.3363,160.8
3.9099,267.5
5.3743,286.5
1.2411,112.5
3.4286,71.4
1.7083,143.8
4.9044,485
5.6677,220.7
6.1985,422
3.0568,71.3
6.6112,251.6
2.121,144
5.1515,318.9
3.8581,163.1
1.9531,100.8
2.4659,209
3.9659,111.8
5.9009,376
4.2564,204.6
6.3401,387.3
3.4063,253.9
1.9066,54.6
2.5402,157.5
2.875,161.7
1.825,81.5
6.1237,166
2.375,128
2.3611,131.3
2.8903,324.2
3.0348,150.5
3.2048,261.8
3.1757,206.3
2.3125,128.6
6.2742,241.3
7.8383,500.001
5.6345,228.2
5.1701,294.2
2.293,57.2
3.9667,265.8
3.2446,234.6
3.3603,142.4
3.9963,191.1
2.7375,234.9
2.8061,180.3
4.7961,168.8
5.7072,242.2
1.9138,66.9
2.6417,98.9
5.9285,496
2.108,83.8
2.6573,252.8
1.223,100
1.6821,69.4
1.4141,75.8
4.5045,164.5
5.6093,244.4
5.3441,480.6
3.3472,154.2
3.9464,171.9
3.5192,159.1
6.0352,500.001
4.7437,294
3.37,159.1
4.1548,216.6
3.2763,279.4
5.2452,161.9
2.7546,172.5
5.3124,500.001
5.0574,276.2
3.6458,173.8
3.1875,173.1
3.9734,185.4
3.5529,223
1.6607,137.5
2.6607,84.6
2.8401,104.2
3.4028,183.7
2.6487,196
6.5214,311.5
2.6485,114.5
3.6016,134.6
2.75,65.8
4.0909,204.2
3.3542,154.6
3.3594,186.9
2.234,61.7
6.0256,276.8
1.8431,53.9
5.1681,500.001
1.7386,52
4.1146,272.2
2.065,124.1
3,162.5
3.6893,475
3.6,307.4
3.125,143.9
3.4331,120.6
2.2167,48.5
1.9375,80.9
5.7762,500.001
5.5683,309.2
2.5804,92.1
3.6806,112.8
7.4323,311.8
3.5551,185.2
2.2448,58.9
5.0941,143.7
2.6729,217.1
6.1805,272.4
4.1071,240.9
3.0122,114.7
5.049,323.5
2.5212,110
2.1324,143.8
4.2273,141.8
4.4,142.5
1.9208,93.6
5.3245,174.5
2.6696,185.1
6.3314,342.2
1.9425,93.4
4.1411,500.001
3.0559,120.1
2.6368,165.6
5.5176,191
3.7841,144.9
4.1181,190.4
1.5642,51.5
3.3669,376.1
7.0875,240.7
4.0125,230.1
3.6731,318
10.8045,500.001
4.0819,141.3
4.5272,221
